ticker,signal,horizon,corr,pval,n,significant
MDLN,volume_surge,2,-0.0,1.0,4192,False
LLYVA,volume_surge,2,-0.0,1.0,4192,False
NCPL,volume_surge,21,-0.0,0.9999,4164,False
RPGL,volume_surge,5,-0.0,1.0,4186,False
AKTS,volume_surge,21,-0.0,1.0,4175,False
KLRA,volume_surge,21,-0.0,1.0,4164,False
FAC,volume_surge,10,-0.0,1.0,4179,False
PHOE,volume_surge,21,-0.0,1.0,4164,False
CNXC,volume_surge,21,0.0,1.0,4164,False
MBX,volume_surge,3,-0.0,1.0,4191,False
BNZI,volume_surge,2,0.0,1.0,4202,False
