ticker,signal,horizon,corr,pval,n,significant
TREE,roll_7d,2,-0.1189,0.3535,63,False
TREE,roll_7d,3,0.0566,0.6596,63,False
TREE,roll_7d,5,0.3235,0.0097,63,True
TREE,roll_7d,7,0.1832,0.1506,63,False
TREE,roll_7d,10,0.0816,0.5249,63,False
TREE,roll_7d,21,-0.2463,0.0517,63,False
TREE,roll_21d,1,0.0596,0.4497,163,False
TREE,roll_21d,2,0.0518,0.5118,163,False
TREE,roll_21d,3,0.0343,0.6637,163,False
TREE,roll_21d,5,0.115,0.1439,163,False
TREE,roll_21d,7,0.0271,0.7312,163,False
TREE,roll_21d,10,0.0689,0.382,163,False
TREE,roll_21d,21,-0.176,0.0246,163,True
TREE,volume_surge,1,-0.0139,0.3686,4193,False
TREE,volume_surge,2,-0.0044,0.7745,4192,False
TREE,volume_surge,3,0.0316,0.041,4191,True
TREE,volume_surge,5,0.0019,0.9032,4186,False
TREE,volume_surge,7,-0.0078,0.6132,4184,False
TREE,volume_surge,10,-0.0181,0.2413,4179,False
TREE,volume_surge,21,0.0134,0.3885,4164,False
TRI,adaptive_sentiment,1,0.0927,0.0471,459,True
TRI,adaptive_sentiment,2,0.0657,0.16,459,False
TRI,adaptive_sentiment,3,0.05,0.285,459,False
TRI,adaptive_sentiment,5,0.042,0.3694,459,False
TRI,adaptive_sentiment,7,-0.0914,0.0503,459,False
TRI,adaptive_sentiment,10,-0.0518,0.268,459,False
TRI,adaptive_sentiment,21,0.0728,0.1192,459,False
TRI,roll_3d,1,0.1622,0.1266,90,False
TRI,roll_3d,2,0.1375,0.1961,90,False
TRI,roll_3d,3,0.0556,0.6027,90,False
TRI,roll_3d,5,0.0048,0.9643,90,False
TRI,roll_3d,7,0.2881,0.0059,90,True
TRI,roll_3d,10,-0.0338,0.7518,90,False
TRI,roll_3d,21,-0.0572,0.5921,90,False
TRI,roll_5d,1,0.144,0.0897,140,False
TRI,roll_5d,2,0.0728,0.3924,140,False
TRI,roll_5d,3,0.0095,0.9112,140,False
TRI,roll_5d,5,0.1461,0.0851,140,False
TRI,roll_5d,7,0.2106,0.0125,140,True
TRI,roll_5d,10,0.0289,0.735,140,False
TRI,roll_5d,21,-0.0762,0.3711,140,False
TRI,roll_7d,1,0.0936,0.2016,188,False
TRI,roll_7d,2,0.0416,0.5711,188,False
TRI,roll_7d,3,0.0517,0.4811,188,False
TRI,roll_7d,5,0.1717,0.0185,188,True
TRI,roll_7d,7,0.101,0.168,188,False
TRI,roll_7d,10,0.0446,0.5434,188,False
TRI,roll_7d,21,0.0411,0.5756,188,False
TRI,roll_21d,1,0.0962,0.0308,504,True
TRI,roll_21d,2,0.0312,0.4851,504,False
TRI,roll_21d,3,0.0059,0.895,504,False
TRI,roll_21d,5,0.0411,0.3576,504,False
TRI,roll_21d,7,-0.1061,0.0171,504,True
TRI,roll_21d,10,-0.071,0.1112,504,False
TRI,roll_21d,21,0.0846,0.0577,504,False
TRI,volume_surge,1,0.0183,0.2365,4193,False
TRI,volume_surge,2,-0.0278,0.0717,4192,False
TRI,volume_surge,3,0.0277,0.0726,4191,False
TRI,volume_surge,5,0.0004,0.9796,4186,False
TRI,volume_surge,7,0.011,0.4751,4184,False
TRI,volume_surge,10,-0.0014,0.9274,4179,False
TRI,volume_surge,21,0.0048,0.7546,4164,False
TRIB,volume_surge,1,-0.0074,0.6312,4193,False
TRIB,volume_surge,2,0.0003,0.9828,4192,False
TRIB,volume_surge,3,0.0125,0.4169,4191,False
TRIB,volume_surge,5,-0.0015,0.921,4186,False
TRIB,volume_surge,7,-0.0043,0.7823,4184,False
TRIB,volume_surge,10,-0.013,0.3998,4179,False
TRIB,volume_surge,21,-0.0349,0.0245,4164,True
TRINI,volume_surge,2,0.0,1.0,4192,False
TRINI,volume_surge,3,0.0,1.0,4191,False
TRINI,volume_surge,5,0.0,1.0,4186,False
TRINI,volume_surge,7,0.0,1.0,4184,False
TRINI,volume_surge,10,0.0,1.0,4179,False
TRINI,volume_surge,21,-0.0,1.0,4164,False
TRIP,adaptive_sentiment,1,0.0214,0.5963,615,False
TRIP,adaptive_sentiment,2,0.0227,0.5737,615,False
TRIP,adaptive_sentiment,3,0.0492,0.2227,615,False
TRIP,adaptive_sentiment,5,-0.0654,0.1052,615,False
TRIP,adaptive_sentiment,7,-0.0355,0.3801,615,False
TRIP,adaptive_sentiment,10,-0.0214,0.5956,615,False
TRIP,adaptive_sentiment,21,-0.0021,0.9582,615,False
TRIP,roll_3d,1,0.0579,0.5497,109,False
TRIP,roll_3d,2,0.2139,0.0256,109,True
TRIP,roll_3d,3,0.0603,0.5331,109,False
TRIP,roll_3d,5,-0.1176,0.2231,109,False
TRIP,roll_3d,7,-0.0489,0.6133,109,False
TRIP,roll_3d,10,0.0208,0.8301,109,False
TRIP,roll_3d,21,0.2015,0.0357,109,True
TRIP,roll_5d,1,0.0515,0.4983,175,False
TRIP,roll_5d,2,0.1294,0.088,175,False
TRIP,roll_5d,3,0.1192,0.1161,175,False
TRIP,roll_5d,5,-0.1086,0.1526,175,False
TRIP,roll_5d,7,-0.0732,0.3358,175,False
TRIP,roll_5d,10,0.0072,0.9252,175,False
TRIP,roll_5d,21,0.1161,0.126,175,False
TRIP,roll_7d,1,0.0559,0.3878,241,False
TRIP,roll_7d,2,0.0815,0.2075,241,False
TRIP,roll_7d,3,0.093,0.15,241,False
TRIP,roll_7d,5,-0.0679,0.2936,241,False
TRIP,roll_7d,7,-0.0448,0.4892,241,False
TRIP,roll_7d,10,-0.0283,0.6619,241,False
TRIP,roll_7d,21,0.0721,0.2647,241,False
TRIP,roll_21d,1,0.0171,0.6579,672,False
TRIP,roll_21d,2,0.0028,0.9415,672,False
TRIP,roll_21d,3,0.0434,0.2607,672,False
TRIP,roll_21d,5,-0.0523,0.1754,672,False
TRIP,roll_21d,7,-0.0078,0.841,672,False
TRIP,roll_21d,10,-0.0197,0.6095,672,False
TRIP,roll_21d,21,0.011,0.776,672,False
TRIP,volume_surge,1,0.0154,0.3182,4193,False
TRIP,volume_surge,2,0.0036,0.8133,4192,False
TRIP,volume_surge,3,-0.0019,0.904,4191,False
TRIP,volume_surge,5,-0.006,0.6988,4186,False
TRIP,volume_surge,7,0.0108,0.4841,4184,False
TRIP,volume_surge,10,0.0059,0.7029,4179,False
TRIP,volume_surge,21,-0.0281,0.0697,4164,False
TRMB,adaptive_sentiment,1,0.0841,0.3736,114,False
TRMB,adaptive_sentiment,2,-0.0992,0.2937,114,False
TRMB,adaptive_sentiment,3,-0.0049,0.9588,114,False
TRMB,adaptive_sentiment,5,0.0423,0.6546,114,False
TRMB,adaptive_sentiment,7,-0.018,0.8494,114,False
TRMB,adaptive_sentiment,10,0.2133,0.0227,114,True
TRMB,adaptive_sentiment,21,0.0762,0.4203,114,False
TRMB,roll_21d,1,0.088,0.327,126,False
TRMB,roll_21d,2,-0.0746,0.4063,126,False
TRMB,roll_21d,3,0.0237,0.7924,126,False
TRMB,roll_21d,5,0.0641,0.476,126,False
TRMB,roll_21d,7,-0.0146,0.8715,126,False
TRMB,roll_21d,10,0.1272,0.1556,126,False
TRMB,roll_21d,21,0.1167,0.1932,126,False
TRMB,volume_surge,1,-0.0251,0.1039,4193,False
TRMB,volume_surge,2,0.0301,0.0514,4192,False
TRMB,volume_surge,3,0.0062,0.6902,4191,False
TRMB,volume_surge,5,-0.015,0.3332,4186,False
TRMB,volume_surge,7,-0.014,0.3637,4184,False
TRMB,volume_surge,10,-0.0095,0.5409,4179,False
TRMB,volume_surge,21,-0.0118,0.4467,4164,False
TRMD,volume_surge,1,0.0045,0.8037,3044,False
TRMD,volume_surge,2,-0.0175,0.2576,4192,False
TRMD,volume_surge,3,-0.011,0.4752,4191,False
TRMD,volume_surge,5,0.011,0.4773,4186,False
TRMD,volume_surge,7,-0.0089,0.5628,4184,False
TRMD,volume_surge,10,-0.0091,0.5567,4179,False
TRMD,volume_surge,21,-0.0107,0.4891,4164,False
TRMK,volume_surge,1,-0.0163,0.2916,4193,False
TRMK,volume_surge,2,-0.0003,0.9857,4192,False
TRMK,volume_surge,3,0.0041,0.7927,4191,False
TRMK,volume_surge,5,-0.0077,0.6175,4186,False
TRMK,volume_surge,7,-0.0124,0.424,4184,False
TRMK,volume_surge,10,-0.0189,0.2215,4179,False
TRMK,volume_surge,21,-0.0066,0.6699,4164,False
TRNR,adaptive_sentiment,1,0.0206,0.8674,68,False
TRNR,adaptive_sentiment,2,0.1279,0.2988,68,False
TRNR,adaptive_sentiment,3,0.0826,0.5029,68,False
TRNR,adaptive_sentiment,5,-0.0176,0.8866,68,False
TRNR,adaptive_sentiment,7,-0.0332,0.7881,68,False
TRNR,adaptive_sentiment,10,-0.1614,0.1885,68,False
TRNR,adaptive_sentiment,21,0.1103,0.3705,68,False
TRNR,roll_21d,1,0.0348,0.7686,74,False
TRNR,roll_21d,2,0.1437,0.2218,74,False
TRNR,roll_21d,3,0.036,0.7608,74,False
TRNR,roll_21d,5,-0.0044,0.9702,74,False
TRNR,roll_21d,7,-0.0055,0.9632,74,False
TRNR,roll_21d,10,-0.1314,0.2645,74,False
TRNR,roll_21d,21,0.1329,0.259,74,False
TRNR,volume_surge,1,-0.0381,0.1961,1154,False
TRNR,volume_surge,2,0.0891,0.0,4192,True
TRNR,volume_surge,3,-0.0407,0.0084,4191,True
TRNR,volume_surge,5,0.0177,0.2533,4186,False
TRNR,volume_surge,7,-0.0111,0.4742,4184,False
TRNR,volume_surge,10,-0.0292,0.0591,4179,False
TRNR,volume_surge,21,-0.0287,0.0643,4164,False
TROW,adaptive_sentiment,1,0.0485,0.2761,506,False
TROW,adaptive_sentiment,2,0.0404,0.3641,506,False
TROW,adaptive_sentiment,3,-0.0079,0.8595,506,False
TROW,adaptive_sentiment,5,0.0283,0.526,506,False
TROW,adaptive_sentiment,7,0.0292,0.5122,506,False
TROW,adaptive_sentiment,10,0.0294,0.509,506,False
TROW,adaptive_sentiment,21,-0.0613,0.1686,506,False
TROW,roll_3d,1,0.2938,0.0057,87,True
TROW,roll_3d,2,0.2334,0.0296,87,True
TROW,roll_3d,3,0.1014,0.3498,87,False
TROW,roll_3d,5,-0.0422,0.6982,87,False
TROW,roll_3d,7,-0.02,0.8544,87,False
TROW,roll_3d,10,0.1491,0.1681,87,False
TROW,roll_3d,21,-0.1444,0.182,87,False
TROW,roll_5d,1,0.1682,0.0454,142,True
TROW,roll_5d,2,0.1839,0.0285,142,True
TROW,roll_5d,3,0.0503,0.5521,142,False
TROW,roll_5d,5,0.0148,0.8609,142,False
TROW,roll_5d,7,0.0305,0.7183,142,False
TROW,roll_5d,10,0.1033,0.2213,142,False
TROW,roll_5d,21,-0.0804,0.3415,142,False
TROW,roll_7d,1,0.1099,0.1271,194,False
TROW,roll_7d,2,0.0863,0.2313,194,False
TROW,roll_7d,3,-0.0101,0.8885,194,False
TROW,roll_7d,5,-0.0076,0.9168,194,False
TROW,roll_7d,7,0.058,0.4217,194,False
TROW,roll_7d,10,0.1097,0.128,194,False
TROW,roll_7d,21,-0.0234,0.7458,194,False
TROW,roll_21d,1,0.0269,0.5259,557,False
TROW,roll_21d,2,0.0122,0.7731,557,False
TROW,roll_21d,3,-0.0114,0.7877,557,False
TROW,roll_21d,5,0.0256,0.5459,557,False
TROW,roll_21d,7,0.0321,0.449,557,False
TROW,roll_21d,10,0.0222,0.6013,557,False
TROW,roll_21d,21,-0.0641,0.1311,557,False
TROW,volume_surge,1,-0.0055,0.7242,4193,False
TROW,volume_surge,2,-0.0036,0.815,4192,False
TROW,volume_surge,3,0.0166,0.2829,4191,False
TROW,volume_surge,5,0.0151,0.3282,4186,False
TROW,volume_surge,7,-0.0043,0.7808,4184,False
TROW,volume_surge,10,-0.0009,0.9519,4179,False
TROW,volume_surge,21,0.0088,0.5719,4164,False
TRS,adaptive_sentiment,1,0.0254,0.5938,442,False
TRS,adaptive_sentiment,2,0.0118,0.8049,442,False
TRS,adaptive_sentiment,3,0.0147,0.7587,442,False
TRS,adaptive_sentiment,5,0.0069,0.8847,442,False
TRS,adaptive_sentiment,7,0.0703,0.14,442,False
TRS,adaptive_sentiment,10,0.0189,0.6921,442,False
TRS,adaptive_sentiment,21,0.0124,0.7951,442,False
TRS,roll_3d,1,-0.0057,0.9618,73,False
TRS,roll_3d,2,-0.2713,0.0202,73,True
TRS,roll_3d,3,-0.149,0.2083,73,False
TRS,roll_3d,5,-0.1868,0.1136,73,False
TRS,roll_3d,7,0.331,0.0042,73,True
TRS,roll_3d,10,0.1897,0.1079,73,False
TRS,roll_3d,21,0.1011,0.3949,73,False
TRS,roll_5d,1,-0.1292,0.158,121,False
TRS,roll_5d,2,-0.2171,0.0168,121,True
TRS,roll_5d,3,-0.1946,0.0324,121,True
TRS,roll_5d,5,0.0733,0.4245,121,False
TRS,roll_5d,7,0.1209,0.1866,121,False
TRS,roll_5d,10,0.1632,0.0738,121,False
TRS,roll_5d,21,0.1314,0.1507,121,False
TRS,roll_7d,1,-0.1468,0.0568,169,False
TRS,roll_7d,2,-0.1795,0.0195,169,True
TRS,roll_7d,3,0.0248,0.7494,169,False
TRS,roll_7d,5,-0.0401,0.6051,169,False
TRS,roll_7d,7,0.1295,0.0935,169,False
TRS,roll_7d,10,0.093,0.2291,169,False
TRS,roll_7d,21,0.1051,0.1737,169,False
TRS,roll_21d,1,0.0049,0.9142,484,False
TRS,roll_21d,2,-0.013,0.7755,484,False
TRS,roll_21d,3,0.0154,0.7361,484,False
TRS,roll_21d,5,0.021,0.6456,484,False
TRS,roll_21d,7,0.0497,0.2753,484,False
TRS,roll_21d,10,0.0319,0.4845,484,False
TRS,roll_21d,21,0.0201,0.6597,484,False
TRS,volume_surge,1,-0.0071,0.6464,4193,False
TRS,volume_surge,2,0.0124,0.4228,4192,False
TRS,volume_surge,3,-0.0149,0.3334,4191,False
TRS,volume_surge,5,0.0237,0.1253,4186,False
TRS,volume_surge,7,0.0035,0.8231,4184,False
TRS,volume_surge,10,0.0091,0.5561,4179,False
TRS,volume_surge,21,-0.0065,0.6755,4164,False
TRST,volume_surge,1,-0.0005,0.9747,4193,False
TRST,volume_surge,2,-0.0087,0.5716,4192,False
TRST,volume_surge,3,-0.0111,0.4737,4191,False
TRST,volume_surge,5,0.0174,0.2607,4186,False
TRST,volume_surge,7,0.0047,0.7597,4184,False
TRST,volume_surge,10,-0.0025,0.8736,4179,False
TRST,volume_surge,21,0.0108,0.4857,4164,False
TRUG,volume_surge,1,-0.1061,0.0,1666,True
TRUG,volume_surge,2,-0.0326,0.0349,4192,True
TRUG,volume_surge,3,-0.0339,0.0282,4191,True
TRUG,volume_surge,5,0.0113,0.4662,4186,False
TRUG,volume_surge,7,0.0044,0.7752,4184,False
TRUG,volume_surge,10,-0.0323,0.0366,4179,True
TRUG,volume_surge,21,0.0141,0.3617,4164,False
TRUP,adaptive_sentiment,1,-0.1936,0.0201,144,True
TRUP,adaptive_sentiment,2,-0.2506,0.0024,144,True
TRUP,adaptive_sentiment,3,-0.1524,0.0683,144,False
TRUP,adaptive_sentiment,5,-0.1606,0.0546,144,False
TRUP,adaptive_sentiment,7,-0.2701,0.0011,144,True
TRUP,adaptive_sentiment,10,-0.1394,0.0957,144,False
TRUP,adaptive_sentiment,21,-0.1229,0.1422,144,False
TRUP,roll_7d,1,-0.4141,0.001,60,True
TRUP,roll_7d,2,-0.2794,0.0306,60,True
TRUP,roll_7d,3,-0.1912,0.1433,60,False
TRUP,roll_7d,5,-0.1304,0.3207,60,False
TRUP,roll_7d,7,-0.3268,0.0108,60,True
TRUP,roll_7d,10,-0.0732,0.5785,60,False
TRUP,roll_7d,21,-0.1043,0.4277,60,False
TRUP,roll_21d,1,-0.1623,0.0416,158,True
TRUP,roll_21d,2,-0.2578,0.0011,158,True
TRUP,roll_21d,3,-0.1601,0.0445,158,True
TRUP,roll_21d,5,-0.2102,0.008,158,True
TRUP,roll_21d,7,-0.1982,0.0126,158,True
TRUP,roll_21d,10,-0.1689,0.0339,158,True
TRUP,roll_21d,21,-0.0301,0.7069,158,False
TRUP,volume_surge,1,0.0102,0.5096,4193,False
TRUP,volume_surge,2,-0.0113,0.4639,4192,False
TRUP,volume_surge,3,0.0104,0.4998,4191,False
TRUP,volume_surge,5,0.0015,0.9246,4186,False
TRUP,volume_surge,7,0.0253,0.1012,4184,False
TRUP,volume_surge,10,-0.0119,0.4416,4179,False
TRUP,volume_surge,21,-0.0098,0.5261,4164,False
TSAT,volume_surge,1,0.0192,0.2135,4193,False
TSAT,volume_surge,2,-0.0132,0.3937,4192,False
TSAT,volume_surge,3,0.0208,0.1788,4191,False
TSAT,volume_surge,5,-0.0079,0.6112,4186,False
TSAT,volume_surge,7,-0.0037,0.811,4184,False
TSAT,volume_surge,10,-0.0161,0.2968,4179,False
TSAT,volume_surge,21,0.0021,0.8948,4164,False
TSCO,adaptive_sentiment,1,-0.0186,0.7851,218,False
TSCO,adaptive_sentiment,2,-0.0459,0.5006,218,False
TSCO,adaptive_sentiment,3,0.0747,0.2724,218,False
TSCO,adaptive_sentiment,5,0.005,0.9412,218,False
TSCO,adaptive_sentiment,7,0.0009,0.9899,218,False
TSCO,adaptive_sentiment,10,0.1188,0.0801,218,False
TSCO,adaptive_sentiment,21,0.1964,0.0036,218,True
TSCO,roll_5d,1,-0.1746,0.1783,61,False
TSCO,roll_5d,2,-0.0202,0.8769,61,False
TSCO,roll_5d,3,-0.1347,0.3007,61,False
TSCO,roll_5d,5,-0.0461,0.724,61,False
TSCO,roll_5d,7,-0.2299,0.0747,61,False
TSCO,roll_5d,10,0.0119,0.9276,61,False
TSCO,roll_5d,21,0.1869,0.1492,61,False
TSCO,roll_7d,1,-0.1721,0.1152,85,False
TSCO,roll_7d,2,-0.0218,0.8433,85,False
TSCO,roll_7d,3,-0.0222,0.8402,85,False
TSCO,roll_7d,5,-0.1018,0.3539,85,False
TSCO,roll_7d,7,-0.1851,0.0899,85,False
TSCO,roll_7d,10,0.048,0.6624,85,False
TSCO,roll_7d,21,0.1615,0.1398,85,False
TSCO,roll_21d,1,0.0439,0.4984,240,False
TSCO,roll_21d,2,0.0031,0.9619,240,False
TSCO,roll_21d,3,0.0581,0.3699,240,False
TSCO,roll_21d,5,0.012,0.8531,240,False
TSCO,roll_21d,7,0.0232,0.7202,240,False
TSCO,roll_21d,10,0.0886,0.1712,240,False
TSCO,roll_21d,21,0.1958,0.0023,240,True
TSCO,volume_surge,1,0.0197,0.2031,4193,False
TSCO,volume_surge,2,-0.0127,0.4107,4192,False
TSCO,volume_surge,3,0.0083,0.5919,4191,False
TSCO,volume_surge,5,-0.0031,0.8413,4186,False
TSCO,volume_surge,7,0.0215,0.1645,4184,False
TSCO,volume_surge,10,-0.0042,0.7843,4179,False
TSCO,volume_surge,21,-0.0115,0.4599,4164,False
TSEM,adaptive_sentiment,1,-0.0471,0.4589,249,False
TSEM,adaptive_sentiment,2,-0.102,0.1085,249,False
TSEM,adaptive_sentiment,3,-0.0062,0.9231,249,False
TSEM,adaptive_sentiment,5,-0.1428,0.0243,249,True
TSEM,adaptive_sentiment,7,-0.1512,0.0169,249,True
TSEM,adaptive_sentiment,10,-0.1883,0.0028,249,True
TSEM,adaptive_sentiment,21,0.2341,0.0002,249,True
TSEM,roll_5d,1,0.0578,0.6425,67,False
TSEM,roll_5d,2,-0.0217,0.8618,67,False
TSEM,roll_5d,3,0.1223,0.3244,67,False
TSEM,roll_5d,5,0.0884,0.4766,67,False
TSEM,roll_5d,7,-0.1397,0.2597,67,False
TSEM,roll_5d,10,-0.4057,0.0007,67,True
TSEM,roll_5d,21,0.3579,0.0029,67,True
TSEM,roll_7d,1,0.0439,0.6764,93,False
TSEM,roll_7d,2,-0.0042,0.9683,93,False
TSEM,roll_7d,3,0.1156,0.2697,93,False
TSEM,roll_7d,5,0.066,0.5296,93,False
TSEM,roll_7d,7,-0.2111,0.0422,93,True
TSEM,roll_7d,10,-0.3742,0.0002,93,True
TSEM,roll_7d,21,0.3427,0.0008,93,True
TSEM,roll_21d,1,-0.036,0.5524,275,False
TSEM,roll_21d,2,-0.072,0.2337,275,False
TSEM,roll_21d,3,-0.0243,0.6889,275,False
TSEM,roll_21d,5,-0.137,0.0231,275,True
TSEM,roll_21d,7,-0.1135,0.0602,275,False
TSEM,roll_21d,10,-0.1385,0.0216,275,True
TSEM,roll_21d,21,0.2005,0.0008,275,True
TSEM,volume_surge,1,0.0818,0.0,4193,True
TSEM,volume_surge,2,-0.0025,0.8708,4192,False
TSEM,volume_surge,3,0.0215,0.1635,4191,False
TSEM,volume_surge,5,-0.0055,0.7226,4186,False
TSEM,volume_surge,7,0.0104,0.4998,4184,False
TSEM,volume_surge,10,0.0052,0.7368,4179,False
TSEM,volume_surge,21,0.0011,0.9412,4164,False
TSLA,norm_sentiment,1,0.0032,0.8674,2664,False
TSLA,norm_sentiment,2,0.0033,0.8647,2664,False
TSLA,norm_sentiment,3,-0.0091,0.639,2664,False
TSLA,norm_sentiment,5,0.0143,0.4593,2662,False
TSLA,norm_sentiment,7,-0.0114,0.5563,2662,False
TSLA,norm_sentiment,10,-0.0022,0.9087,2660,False
TSLA,norm_sentiment,21,0.0033,0.8643,2656,False
TSLA,adaptive_sentiment,1,0.0159,0.3102,4072,False
TSLA,adaptive_sentiment,2,0.014,0.3708,4071,False
TSLA,adaptive_sentiment,3,0.0047,0.7625,4070,False
TSLA,adaptive_sentiment,5,0.0079,0.6126,4065,False
TSLA,adaptive_sentiment,7,0.0075,0.6312,4063,False
TSLA,adaptive_sentiment,10,0.0153,0.3307,4058,False
TSLA,adaptive_sentiment,21,0.0011,0.9449,4043,False
TSLA,roll_3d,1,0.0102,0.5359,3663,False
TSLA,roll_3d,2,0.0074,0.6562,3663,False
TSLA,roll_3d,3,0.0064,0.6982,3662,False
TSLA,roll_3d,5,0.0065,0.696,3659,False
TSLA,roll_3d,7,-0.0107,0.5178,3658,False
TSLA,roll_3d,10,0.0284,0.0865,3655,False
TSLA,roll_3d,21,0.0081,0.626,3648,False
TSLA,roll_5d,1,0.0162,0.3019,4049,False
TSLA,roll_5d,2,0.0214,0.1741,4048,False
TSLA,roll_5d,3,0.0106,0.4992,4047,False
TSLA,roll_5d,5,0.0081,0.606,4043,False
TSLA,roll_5d,7,-0.0142,0.3683,4041,False
TSLA,roll_5d,10,0.0226,0.1513,4038,False
TSLA,roll_5d,21,-0.0059,0.7096,4029,False
TSLA,roll_7d,1,0.0202,0.1918,4158,False
TSLA,roll_7d,2,0.008,0.6064,4157,False
TSLA,roll_7d,3,-0.0031,0.844,4156,False
TSLA,roll_7d,5,0.0107,0.4924,4151,False
TSLA,roll_7d,7,-0.001,0.95,4149,False
TSLA,roll_7d,10,0.0273,0.0788,4146,False
TSLA,roll_7d,21,-0.001,0.9495,4134,False
TSLA,roll_21d,1,0.0169,0.273,4193,False
TSLA,roll_21d,2,0.0097,0.5311,4192,False
TSLA,roll_21d,3,-0.0144,0.3526,4191,False
TSLA,roll_21d,5,0.0112,0.4693,4186,False
TSLA,roll_21d,7,0.0088,0.5707,4184,False
TSLA,roll_21d,10,0.0324,0.0365,4179,True
TSLA,roll_21d,21,0.0001,0.996,4164,False
TSLA,sent_momentum,1,0.022,0.2061,3311,False
TSLA,sent_momentum,2,0.0065,0.7071,3311,False
TSLA,sent_momentum,3,0.0197,0.2566,3310,False
TSLA,sent_momentum,5,-0.0158,0.3627,3307,False
TSLA,sent_momentum,7,-0.0054,0.7541,3307,False
TSLA,sent_momentum,10,0.0005,0.9773,3307,False
TSLA,sent_momentum,21,-0.0128,0.462,3304,False
TSLA,volume_surge,1,-0.005,0.746,4193,False
TSLA,volume_surge,2,-0.0193,0.2116,4192,False
TSLA,volume_surge,3,0.0201,0.1922,4191,False
TSLA,volume_surge,5,0.0179,0.2476,4186,False
TSLA,volume_surge,7,0.0153,0.3239,4184,False
TSLA,volume_surge,10,0.0001,0.9926,4179,False
TSLA,volume_surge,21,-0.0079,0.612,4164,False
TSM,norm_sentiment,1,-0.0328,0.4931,440,False
TSM,norm_sentiment,2,-0.0251,0.5996,440,False
TSM,norm_sentiment,3,-0.0302,0.5271,440,False
TSM,norm_sentiment,5,-0.0138,0.7735,440,False
TSM,norm_sentiment,7,0.0598,0.2109,440,False
TSM,norm_sentiment,10,0.0175,0.7144,440,False
TSM,norm_sentiment,21,-0.0457,0.3392,439,False
TSM,adaptive_sentiment,1,-0.0369,0.0579,2648,False
TSM,adaptive_sentiment,2,-0.0068,0.7252,2647,False
TSM,adaptive_sentiment,3,-0.026,0.1806,2646,False
TSM,adaptive_sentiment,5,-0.0021,0.9149,2644,False
TSM,adaptive_sentiment,7,-0.0243,0.2123,2639,False
TSM,adaptive_sentiment,10,0.0019,0.9241,2634,False
TSM,adaptive_sentiment,21,0.0208,0.2865,2625,False
TSM,roll_3d,1,-0.0354,0.2612,1010,False
TSM,roll_3d,2,-0.0119,0.7068,1010,False
TSM,roll_3d,3,-0.0308,0.3274,1010,False
TSM,roll_3d,5,0.0376,0.233,1010,False
TSM,roll_3d,7,-0.0156,0.6213,1010,False
TSM,roll_3d,10,-0.0087,0.7829,1010,False
TSM,roll_3d,21,-0.0065,0.8365,1007,False
TSM,roll_5d,1,-0.0397,0.1329,1435,False
TSM,roll_5d,2,-0.0109,0.6793,1435,False
TSM,roll_5d,3,-0.013,0.6239,1435,False
TSM,roll_5d,5,-0.0021,0.936,1435,False
TSM,roll_5d,7,-0.0043,0.8721,1435,False
TSM,roll_5d,10,-0.0358,0.1756,1435,False
TSM,roll_5d,21,-0.0014,0.9566,1430,False
TSM,roll_7d,1,-0.0292,0.2217,1758,False
TSM,roll_7d,2,-0.0227,0.342,1758,False
TSM,roll_7d,3,0.0002,0.9949,1758,False
TSM,roll_7d,5,-0.0238,0.3194,1758,False
TSM,roll_7d,7,-0.0268,0.2618,1758,False
TSM,roll_7d,10,-0.0345,0.1484,1756,False
TSM,roll_7d,21,-0.0063,0.7915,1751,False
TSM,roll_21d,1,-0.0286,0.1299,2810,False
TSM,roll_21d,2,-0.008,0.6729,2809,False
TSM,roll_21d,3,-0.0177,0.3494,2808,False
TSM,roll_21d,5,-0.0023,0.9039,2806,False
TSM,roll_21d,7,-0.0284,0.1328,2801,False
TSM,roll_21d,10,0.0036,0.8479,2796,False
TSM,roll_21d,21,0.0132,0.4877,2785,False
TSM,sent_momentum,1,-0.0372,0.4467,421,False
TSM,sent_momentum,2,-0.0036,0.9415,421,False
TSM,sent_momentum,3,-0.0177,0.7179,421,False
TSM,sent_momentum,5,-0.0295,0.5461,421,False
TSM,sent_momentum,7,0.0538,0.2712,421,False
TSM,sent_momentum,10,0.0119,0.8078,421,False
TSM,sent_momentum,21,0.032,0.5131,421,False
TSM,volume_surge,1,0.005,0.7474,4194,False
TSM,volume_surge,2,0.0075,0.6292,4193,False
TSM,volume_surge,3,-0.01,0.5183,4192,False
TSM,volume_surge,5,0.0001,0.9928,4190,False
TSM,volume_surge,7,-0.0099,0.5217,4185,False
TSM,volume_surge,10,-0.017,0.2711,4180,False
TSM,volume_surge,21,0.0356,0.0217,4165,True
TSUI,volume_surge,2,0.0,1.0,4192,False
TSUI,volume_surge,3,-0.0,1.0,4191,False
TSUI,volume_surge,5,0.0,1.0,4186,False
TSUI,volume_surge,7,0.0,1.0,4184,False
TSUI,volume_surge,10,0.0,1.0,4179,False
TSUI,volume_surge,21,-0.0,1.0,4164,False
TTAN,volume_surge,2,-0.0,1.0,4192,False
TTAN,volume_surge,3,0.0,1.0,4191,False
TTAN,volume_surge,5,-0.0,1.0,4186,False
TTAN,volume_surge,7,-0.0,1.0,4184,False
TTAN,volume_surge,10,0.0,1.0,4179,False
TTAN,volume_surge,21,-0.0,1.0,4164,False
